FECHA (YYMMDD);HORA (HHMM);;
040113;1900;57,0833;
040113;2000;61,1666;
040113;2100;64,5833;
040113;2200;66,25;
040113;2300;68,3333;
040114;0000;72,1664;
040114;0100;74,5;
040114;0200;75,25;
040114;0300;75,8333;
040114;0400;79,25;
040114;0500;81,4164;
040114;0600;79,6664;
040114;0700;69,6664;
040114;0800;64,75;
040114;0900;58,25;
040114;1000;54,9166;
040114;1100;51,6666;
040114;1200;49,4166;
040114;1300;48,8333;
040114;1400;48,75;
040114;1500;48,25;
040114;1600;48,5;
040114;1700;49,75;
040114;1800;51,5;
040114;1900;54,5833;
040114;2000;61,25;
040114;2100;63,1666;
040114;2200;64,9164;
040114;2300;69,1664;
040115;0000;71;
040115;0100;73,75;
040115;0200;73,8333;
040115;0300;82,8333;
040115;0400;84,1664;
040115;0500;85,75;
040115;0600;87;
040115;0700;84;
040115;0800;76,75;
040115;0900;72,0833;
040115;1000;64,9164;
040115;1100;57,3333;
040115;1200;53,25;
040115;1300;47,9166;
040115;1400;43,9166;
040115;1500;43,5833;
040115;1600;48,4166;
040115;1700;54,25;
040115;1800;59,8333;
040115;1900;65,0833;
040115;2000;71;
040115;2100;73,5833;
040115;2200;76,1664;
040115;2300;75,75;
040116;0000;77;
040116;0100;80,25;
040116;0200;81,5833;
040116;0300;83,75;
040116;0400;83,9167;
040116;0500;85,3333;
040116;0600;83,25;
040116;0700;80,4164;
040116;0800;77,25;
040116;0900;68,9164;
040116;1000;60,8333;
040116;1100;58,0833;
040116;1200;55;
040116;1300;53;
040116;1400;51,75;
040116;1500;49,4166;
040116;1600;51,75;
040116;1700;51,4166;
040116;1800;55,6666;
040116;1900;58,8333;
040116;2000;62,6666;
040116;2100;65,8333;
040116;2200;67,8333;
040116;2300;69,5;
040117;0000;72,1664;
040117;0100;73,8333;
040117;0200;75,3333;
040117;0300;75,75;
040117;0400;78;
040117;0500;80,25;
040117;0600;79,3333;
040117;0700;69,3333;
040117;0800;65,1664;
040117;0900;59;
040117;1000;51,75;
040117;1100;46;
040117;1200;40,25;
040117;1300;35,75;
040117;1400;31;
040117;1500;32,9166;
040117;1600;34,25;
040117;1700;36,6666;
040117;1800;39,5;
040117;1900;48,5;
040117;2000;55;
040117;2100;57,75;
040117;2200;61,3333;
040117;2300;64,75;
040118;0000;67,1664;
040118;0100;69,5;
040118;0200;71,25;
040118;0300;74;
040118;0400;76,3333;
040118;0500;77,25;
040118;0600;77;
040118;0700;72;
040118;0800;60,5;
040118;0900;53,0833;
040118;1000;43,5;
040118;1100;40,3333;
040118;1200;35,6666;
040118;1300;29,6667;
040118;1400;29,4167;
040118;1500;29,0833;
040118;1600;26,4167;
040118;1700;28,9167;
040118;1800;31,25;
040118;1900;37,4166;
040118;2000;44,1666;
040118;2100;44,4166;
040118;2200;42,75;
040118;2300;44,5833;
040119;0000;45,1666;
040119;0100;50,75;
040119;0200;52,9166;
040119;0300;56,0833;
040119;0400;64,5833;
040119;0500;67,5;
040119;0600;63,75;
040119;0700;49,75;
040119;0800;46,4166;
040119;0900;42,9166;
040119;1000;37,25;
040119;1100;35,75;
040119;1200;34,25;
040119;1300;31,5833;
040119;1400;30,0833;
040119;1500;26,75;
040119;1600;26,1667;
040119;1700;28,75;
040119;1800;35,1666;
040119;1900;44,9166;
040119;2000;54,3333;
040119;2100;59,1666;
040119;2200;60,75;
040119;2300;62,3333;
040120;0000;63,3333;
040120;0100;68,0833;
040120;0200;78,75;
040120;0300;86,25;
040120;0400;90,5833;
040120;0500;94,25;
040120;0600;92,75;
040120;0700;77,6664;
040120;0800;70,0833;
040120;0900;60,8333;
040120;1000;51,1666;
040120;1100;46;
040120;1200;42,3333;
040120;1300;39,4166;
040120;1400;36,6666;
040120;1500;34,3333;
040120;1600;37,1666;
040120;1700;38,3333;
040120;1800;40,5833;
040120;1900;46,6666;
040120;2000;54,5;
040120;2100;57;
040120;2200;58,0833;
040120;2300;58,5833;
040121;0000;60,3333;
040121;0100;62,6666;
040121;0200;67;
040121;0300;70,25;
040121;0400;77,5;
040121;0500;77,75;
040121;0600;74;
040121;0700;63,1666;
040121;0800;56,1666;
040121;0900;51,9166;
040121;1000;45,0833;
040121;1100;41,5;
040121;1200;40,0833;
040121;1300;38,1666;
040121;1400;34,6666;
040121;1500;35,9166;
040121;1600;38,0833;
040121;1700;41;
040121;1800;46,5;
040121;1900;53,5;
040121;2000;60,25;
040121;2100;62,5833;
040121;2200;61;
040121;2300;60,4166;
040122;0000;63,5;
040122;0100;66,25;
040122;0200;71,3333;
040122;0300;77,25;
040122;0400;78;
040122;0500;78,6664;
040122;0600;79,0833;
040122;0700;66,8333;
040122;0800;59,4166;
040122;0900;53,6666;
040122;1000;46,25;
040122;1100;39,5;
040122;1200;38,4166;
040122;1300;37,9166;
040122;1400;36,4166;
040122;1500;35;
040122;1600;35,8333;
040122;1700;39,1666;
040122;1800;43,5833;
040122;1900;49,4166;
040122;2000;55,5833;
040122;2100;58,5833;
040122;2200;60,5833;
040122;2300;61,5;
040123;0000;61,6666;
040123;0100;64,0833;
040123;0200;67;
040123;0300;69,3333;
040123;0400;74,1664;
040123;0500;76,9091;
040123;0600;74,8333;
040123;0700;64,75;
040123;0800;56,6666;
040123;0900;50,0833;
040123;1000;49;
040123;1100;44,6666;
040123;1200;43,8333;
040123;1300;41,5833;
040123;1400;39,6666;
040123;1500;37,75;
040123;1600;38,8333;
040123;1700;41,75;
040123;1800;46,3333;
040123;1900;51,25;
040123;2000;54,5833;
040123;2100;56,0833;
040123;2200;59,6666;
040123;2300;61,5;
040124;0000;63,1666;
040124;0100;65,9164;
040124;0200;68,75;
040124;0300;72,0833;
040124;0400;74,4164;
040124;0500;75,4164;
040124;0600;77,3333;
040124;0700;62,1666;
040124;0800;57,9166;
040124;0900;51,3333;
040124;1000;44,9166;
040124;1100;40,5;
040124;1200;36,25;
040124;1300;34,75;
040124;1400;31,3333;
040124;1500;30,5833;
040124;1600;31,5;
040124;1700;33,8333;
040124;1800;37,4166;
040124;1900;42,6666;
040124;2000;48,75;
040124;2100;49;
040124;2200;46,75;
040124;2300;47,1666;
040125;0000;49,3333;
040125;0100;52,3333;
040125;0200;59,25;
040125;0300;60,5833;
040125;0400;70,9164;
040125;0500;71,9164;
040125;0600;72,5833;
040125;0700;57,0833;
040125;0800;47,25;
040125;0900;43;
040125;1000;38,25;
040125;1100;35,4166;
040125;1200;35,5833;
040125;1300;33,0833;
040125;1400;31,1667;
040125;1500;30,8333;
040125;1600;34,4166;
040125;1700;37,6666;
040125;1800;42,25;
040125;1900;50;
040125;2000;54,9166;
040125;2100;60,75;
040125;2200;66,3333;
040125;2300;70;
040126;0000;70,3333;
040126;0100;74,25;
040126;0200;80,1664;
040126;0300;81,9164;
040126;0400;83,1664;
040126;0500;84,5833;
040126;0600;86;
040126;0700;70,75;
040126;0800;66,5;
040126;0900;59,0833;
040126;1000;50,8333;
040126;1100;46;
040126;1200;42,5833;
040126;1300;37,8333;
040126;1400;32,5;
040126;1500;29,75;
040126;1600;32,75;
040126;1700;36,3333;
040126;1800;40,5;
040126;1900;48,25;
040126;2000;56,0833;
040126;2100;58,5;
040126;2200;58,75;
040126;2300;58,3333;
040127;0000;60;
040127;0100;60,0833;
040127;0200;61,5;
040127;0300;67,5;
040127;0400;72,8333;
040127;0500;75,4164;
040127;0600;77,0833;
040127;0700;64;
040127;0800;56,3333;
040127;0900;50;
040127;1000;43,75;
040127;1100;40,1666;
040127;1200;38,0833;
040127;1300;36,5833;
040127;1400;33,9166;
040127;1500;28,9091;
040127;1600;29,1667;
040127;1700;30,5833;
040127;1800;31;
040127;1900;34;
040127;2000;36,75;
040127;2100;41;
040127;2200;44,1666;
040127;2300;46,5;
040128;0000;49,3333;
040128;0100;53,1666;
040128;0200;56,8333;
040128;0300;63,9166;
040128;0400;69,1664;
040128;0500;73,3333;
040128;0600;71,1664;
040128;0700;54,9166;
040128;0800;48,75;
040128;0900;44,9166;
040128;1000;37,8333;
040128;1100;33,9166;
040128;1200;33,1666;
040128;1300;30,5833;
040128;1400;27,5833;
040128;1500;27,0833;
040128;1600;30,75;
040128;1700;32;
040128;1800;33,75;
040128;1900;35,3333;
040128;2000;37,3333;
040128;2100;39,4166;
040128;2200;43,5833;
040128;2300;50,3333;
040129;0000;55,5833;
040129;0100;60,0833;
040129;0200;65,5833;
040129;0300;68,4164;
040129;0400;71,75;
040129;0500;72,5833;
040129;0600;72,5833;
040129;0700;62,1666;
040129;0800;53,6666;
040129;0900;46;
040129;1000;39,4166;
040129;1100;35,4166;
040129;1200;33;
040129;1300;29,5;
040129;1400;24,75;
040129;1500;22;
040129;1600;28;
040129;1700;33,8333;
040129;1800;38,9166;
040129;1900;41,25;
040129;2000;44,1666;
040129;2100;47,6666;
040129;2200;51,4166;
040129;2300;53,8333;
040130;0000;55;
040130;0100;57,5833;
040130;0200;61,5833;
040130;0300;63,9166;
040130;0400;66,0833;
040130;0500;71,8333;
040130;0600;73,3333;
040130;0700;61,75;
040130;0800;55,4166;
040130;0900;49,75;
040130;1000;43,4166;
040130;1100;39,9166;
040130;1200;39,4166;
040130;1300;38,1666;
040130;1400;35,8333;
040130;1500;34,75;
040130;1600;35,9166;
040130;1700;37,6666;
040130;1800;42,4166;
040130;1900;48,75;
040130;2000;53,4166;
040130;2100;53,5;
040130;2200;56,4166;
040130;2300;57,3333;
040131;0000;57,8333;
040131;0100;62,25;
040131;0200;68,3333;
040131;0300;73,75;
040131;0400;76,0833;
040131;0500;78,5;
040131;0600;76,5833;
040131;0700;64,8333;
040131;0800;57,0833;
040131;0900;50,5;
040131;1000;46,1666;
040131;1100;42,5;
040131;1200;39,1666;
040131;1300;37,5833;
040131;1400;36;
040131;1500;34,3333;
040131;1600;34;
040131;1700;34,0833;
040131;1800;34,8333;
040131;1900;37,6666;
040131;2000;39,6666;
040131;2100;39;
040131;2200;40,5;
040131;2300;42,25;
040201;0000;45,5833;
040201;0100;49,5;
040201;0200;51,4166;
040201;0300;55,1666;
040201;0400;58,3333;
040201;0500;61,5;
040201;0600;62,25;
040201;0700;48,6666;
040201;0800;43,5833;
040201;0900;38,9166;
040201;1000;35,25;
040201;1100;32,4166;
040201;1200;31,5833;
040201;1300;30,25;
040201;1400;29;
040201;1500;29,6667;
040201;1600;29,5833;
040201;1700;32,3333;
040201;1800;36,75;
040201;1900;39;
040201;2000;44,3333;
040201;2100;48;
040201;2200;45,6666;
040201;2300;45,6666;
040202;0000;50,8333;
040202;0100;58,5;
040202;0200;66,8333;
040202;0300;76,1664;
040202;0400;78,5;
040202;0500;81,8333;
040202;0600;81,8333;
040202;0700;71,75;
040202;0800;65,4164;
040202;0900;58,5;
040202;1000;44,9166;
040202;1100;34,75;
040202;1200;31,0833;
040202;1300;31,3333;
040202;1400;33,5833;
040202;1500;33,5;
040202;1600;33,5;
040202;1700;36;
040202;1800;40,75;
040202;1900;45,5833;
040202;2000;49,0833;
040202;2100;55,25;
040202;2200;57,3333;
040202;2300;59,9166;
040203;0000;62,0833;
040203;0100;65,0833;
040203;0200;69,0833;
040203;0300;70,8333;
040203;0400;72,5833;
040203;0500;75,25;
040203;0600;74,1664;
040203;0700;64,8333;
040203;0800;53,1666;
040203;0900;47,4166;
040203;1000;41,6666;
040203;1100;36,6666;
