"DateYYMMDD","TimeHHMM","CO_CerroNavia","CO_ElBosque","CO_Independencia","CO_LasCondes","CO_OHiggins","CO_PuenteAlto","CO_Talagante","Hum_CerroNavia","Hum_ElBosque","Hum_Independencia","Hum_LasCondes","Hum_OHiggins","Hum_PuenteAlto","Hum_Talagante","SO2_ElBosque","SO2_PuenteAlto","SO2_Talagante","Temp_CerroNavia","Temp_ElBosque","Temp_Independencia","Temp_LasCondes","Temp_OHiggins","Temp_PuenteAlto","Temp_Talagante","WindSpeed_CerroNavia","WindSpeed_ElBosque","WindSpeed_Independencia","WindSpeed_LasCondes","WindSpeed_OHiggins","WindSpeed_PuenteAlto","WindSpeed_Talagante"
190818,2300,0.49,0.42,0.1,0.72,0.61,0.55,0.32,84.5833,80.8508,79.6843,78.1843,84.75,78.6843,93.6007,1,3.55,2.31,9.60001,7.33441,9.55217,7.81776,9.89168,8.65216,9.76048,1.70573,0.442242,0.919658,0.136861,0.956879,0.804684,0.203973
190818,300,1.25,1.28,0.82,0.38,0.38,0.74,0.29,91.9003,88.4167,87.0176,77.0176,95.8333,81.4343,100.018,1,2.8,2.31,7.05,5.04167,7.50108,5.51775,7.74167,7.1011,7.81776,0.158861,0.388456,0.186971,0.177996,0.0880203,0.810216,1.15426
190818,400,1.12,1.58,0.4,0.51,0.52,0.74,0.28,90.8494,88.0004,89.1829,76.3494,96.0004,73.6829,99.9329,1,2.47,2.31,7.03434,5.03333,7.67599,5.76766,7.68333,7.32599,7.68432,0.367063,0.177996,0.224586,0.259317,0.106345,0.532566,0.45963
190818,500,1.2,1.82,0.37,0.55,0.64,0.69,0.37,91.8479,86.4167,89.015,75.0146,96.3479,73.9314,99.9149,1,2.47,2.31,6.76759,5.01667,7.64256,5.91757,7.86757,7.0259,7.48423,0.279333,0.436513,0.157123,0.330781,0.45592,0.595701,1.02997
190818,600,1.25,1.53,0.19,0.36,0.72,0.82,0.33,90.8333,82.9167,88.0135,73.5964,92.9167,73.7632,99.8464,1,2.3,2.31,6.825,5.23333,7.90915,6.52582,8.09167,6.95914,7.71748,0.697248,0.0940973,0.548526,0.606636,0.299558,0.280202,1.19016
190818,700,1,1.27,0.33,0.55,0.82,0.82,0.41,90.0833,81.5117,89.1785,73.845,95.25,81.7617,99.0121,1,2.55,2.31,6.40833,4.85907,7.2424,6.6174,7.41667,6.87573,7.4674,0.185828,0.248671,0.564648,0.400866,0.37446,0.575594,0.949576
190818,800,1.31,1.43,0.63,0.38,1,0.74,0.36,90.0833,82.427,89.927,74.8435,96.0004,82.5935,98.2603,1,2.63,2.31,6.85,5.02564,7.17564,6.71731,7.55833,6.96731,7.65064,0.176537,0.39937,0.0983706,0.642288,0.40252,0.346677,0.839441
190818,900,1.35,1.22,0.67,0.54,1.05,0.73,0.41,88,82.342,87.4255,71.1755,90.5,74.592,96.9255,1,2.38,2.31,7.94167,6.44222,7.89222,7.46722,8.99167,8.04277,8.4761,0.641607,0.643913,0.619172,0.178282,1.08735,0.696455,0.848861
190819,0,0.5,0.52,0.1,0.7,0.51,0.82,0.57,88.8333,83.4329,86.0161,81.1829,88.8333,84.4329,95.516,1,2.72,2.31,8.52499,6.55932,9.06032,7.35099,9.27499,8.3111,8.58531,0.44945,0.165214,0.459096,0.0643226,0.261758,0.570741,0.47208
190819,100,0.66,0.4,0.31,0.68,0.49,0.65,0.33,92.8479,85.75,87.7646,85.7646,92.1667,85.0979,97.9237,1,2.58,2.31,7.34258,6.31667,8.4518,6.61757,8.38333,8.26015,7.76756,0.183673,0.329108,0.30741,0.0861944,0.0323803,0.779499,0.387333
190819,1000,1.11,1.62,0.48,0.97,1.61,1.1,0.7,77.5833,77.75,79.4182,64.6682,81.5833,74.7515,83.5833,1.3,2.97,3.23,8.93333,8.53333,9.16685,9.81685,10.1667,10.1002,10.8583,1.01047,0.826677,1.02564,1.10748,0.735257,1.28471,0.757354
190819,1100,0.91,0.98,0.18,0.65,1.15,0.97,0.59,69.5,69.1667,69.8333,63.1667,70.6667,70.25,80.3333,1.15,2.8,3.23,10.6417,10.025,11.0083,10.875,11.725,11.0667,11.5917,0.361247,0.59325,0.140041,0.125977,0.272677,1.74721,0.66303
190819,1200,0.87,0.85,0.35,0.79,1.05,0.83,0.49,67.5833,63.3333,67.2778,53.6806,65.0004,64,79.5833,1.07,2.8,2.98,11.05,10.6333,11.6118,11.8535,12.5417,11.65,12.2833,0.625511,0.302704,0.564841,0.699727,0.641219,1.42467,0.562598
190819,1300,0.87,0.87,0.34,0.82,1.39,0.74,0.41,61.25,56.1667,63.3465,52.6799,64.4167,55.9167,66.8333,1,2.97,2.98,12.2583,11.6167,12.2616,12.1533,13.2083,12.6167,14.6333,0.627305,0.216032,0.357665,0.442775,0.290347,0.343392,0.548672
190819,1400,0.78,0.81,0.34,0.86,1.22,0.7,0.45,57.5833,56.25,63.7625,53.1791,63.6667,55.9167,61.4167,1.15,2.88,3.23,12.5083,11.575,12.0698,12.1614,13.0833,12.375,15.25,0.378421,0.854447,0.519983,0.17064,0.541451,1.13189,0.813603
190819,1500,0.87,0.66,0.89,0.91,1.21,0.79,0.49,57.0002,56.8333,64.2734,56.6784,64.6667,56.6667,61.5833,1.09,2.88,3.31,12.6667,11.4917,12.0862,11.8529,13.025,12.3917,15.4182,0.255738,0.447818,0.290844,0.437968,0.25317,0.610096,0.769602
190819,1600,1.02,0.82,0.68,0.86,1.22,0.64,0.49,57.4167,61.4167,63.0943,53.0943,65.75,57.8443,63.75,1.19,3.05,3.14,12.6,11.0417,12.4027,12.1444,12.7417,12.836,14.8833,0.642532,0.439091,0.456291,0.292292,0.37602,0.745002,0.508197
190819,1700,1.36,1.16,0.96,0.82,1.34,0.45,0.75,61.5,63.4167,66.2705,54.7603,63.6667,44.1667,64.3333,1.4,2.63,3.31,12.0333,10.4917,11.7025,12.2608,12.5,14.7583,14.1667,0.392305,0.801913,0.641327,0.311133,0.632215,3.09055,1.06914
190819,1800,1.57,1.28,1.34,0.64,1.32,0.2,0.56,64.9167,65.25,67.269,68.6023,63.25,41.7595,64.4167,1.59,2.22,3.14,11.575,9.93333,11.3107,10.319,12.325,15.644,14.125,0.714689,0.543107,0.624666,0.987398,0.95884,6.67121,1.65173
190819,1900,1.46,1.43,0.87,1.09,1.63,1.22,0.34,66.8333,63.3333,69.1843,64.5176,67.6667,57.6667,58.7588,1.26,3.38,2.89,11.3333,9.68333,11.2022,10.7939,11.9583,12.1833,15.0355,0.844884,0.324692,0.182103,1.08006,0.351691,1.83964,2.53313
190819,200,0.75,0.36,0.16,0.38,0.48,0.65,0.37,92.7632,86.4167,87.7632,86.5964,94.4167,86.0133,99.0132,1,2.69,2.31,7.34249,6.1,8.11829,6.34248,8.1091,7.80081,7.3758,0.411416,0.0530232,0.0137308,0.364084,0.0596717,0.0756561,1.00742
190819,2000,1.62,1.96,1.1,1,1.91,1.85,0.36,68.5833,66.5,67.3494,60.0081,68.9167,64.9329,56.0914,1.34,3.8,3.23,10.85,9.06667,11.2687,10.7603,11.9333,11.2853,15.177,0.382386,0.436454,0.14575,0.368435,1.08218,1.01046,3.11553
190819,2100,2.37,2.7,1.43,0.97,2.12,1.16,0.65,70.9167,69.8333,65.9314,50.5906,72.9167,55.0073,61.174,2.17,3.3,3.31,10.5417,8.73334,11.5518,11.9268,11.0917,11.9851,13.6685,0.47025,0.272853,0.373082,1.11814,0.225572,1.07291,2.17071
190819,2200,2.31,3.19,1.65,0.93,2.31,1.14,0.65,72.5833,71.25,68.0964,50.9233,76.75,47.8399,57.1733,2.25,2.8,3.73,10.1583,8.65834,10.8349,11.3433,10.6,12.1433,14.2933,0.415362,0.209431,0.387764,0.32778,0.331634,0.531872,2.304
190819,2300,2.42,3.27,0.94,0.68,2.83,1.14,0.95,72.4167,69.4167,62.2559,61.5892,75.6667,48.5892,55.6667,2.25,2.88,4.23,10.1,8.80833,11.4264,9.67644,10.875,11.6431,14.5667,0.312847,0.452103,0.416815,0.110165,0.496869,0.823818,2.14377
190819,300,0.77,0.32,0.35,0.38,0.48,0.82,0.26,91.4285,87.0004,88.5117,83.4285,95.25,85.5117,99.3448,1,2.8,2.31,7.30906,5.875,7.97572,6.61739,8.05833,7.67572,7.95904,0.400203,0.247718,0.524998,0.0870131,0.210454,0.579492,0.920658
190819,400,0.88,0.48,0.19,0.38,0.48,0.69,0.32,90.3435,88.0911,88.7603,85.0103,96.3333,85.0106,97.7601,1,2.63,2.31,7.14231,5.775,7.77563,6.42563,7.9091,7.57562,7.70063,0.0744369,0.121831,0.395025,0.569137,0.0920846,0.424024,0.825348
190819,500,0.9,0.62,0.36,0.39,0.52,0.74,0.26,91.0004,87.4167,88.4255,79.7588,97.0092,85.5088,97.8419,1,2.8,2.31,6.91667,5.49167,7.56721,6.85886,7.6422,7.2672,8.01773,0.0652639,0.288717,0.0803561,1.26726,0.180313,0.375959,1.03592
190819,600,1.07,0.98,0.22,0.61,0.71,1.05,0.42,90.0833,87.5,87.8406,75.7573,97.25,84.9241,96.2572,1.02,2.8,2.31,6.93333,5.525,7.82545,6.84212,7.65833,7.44212,8.41756,0.424364,0.209915,0.198565,0.923171,0.160157,0.267625,1.07753
190819,700,1.47,1.48,0.29,0.81,1.12,1.28,0.58,86.4167,86.3333,87.0969,76.1726,94.0911,82.6726,94.7557,1.15,2.8,2.39,7.04167,5.79167,7.86703,7.33369,7.975,7.64204,8.65071,0.303356,0.226741,0.334598,0.331528,0.123248,0.258681,0.865001
190819,800,1.73,1.87,0.76,0.81,1.38,1.58,0.85,86.0833,84.5,85.9211,73.7544,90.1667,81.9211,94.3375,1.26,3.38,3.14,7.59167,6.3,8.42555,7.71694,8.43333,8.08388,8.59221,0.24991,0.391272,0.313978,0.176755,0.610607,0.515446,0.662461
190819,900,1.88,1.47,0.7,0.71,1.56,1.01,0.73,84.5833,81.4167,82.7529,68.0029,85.6667,75.5862,89.6667,1.19,3.47,3.14,8.31667,7.54167,9.00038,8.69203,9.85834,9.33371,9.69167,0.544589,0.269145,0.507382,0.871675,0.311926,0.124159,1.44002
190820,0,2.44,3.02,1.5,0.62,3,0.77,0.8,74,71,63.1718,61.0884,78.0833,45.3384,60.9167,1.92,2.8,3.73,9.76666,8.3,10.918,9.83458,10.55,11.7762,13.5083,0.148397,0.365637,0.0833479,1.26203,0.56489,0.870407,2.24752
190820,100,2.42,2.51,0.91,0.41,2.75,0.63,0.69,75.6667,71.3333,61.7544,51.6711,72.9167,44.5044,62.5833,1.26,2.47,3.31,9.45,7.925,10.5178,10.6261,10.8833,11.5844,12.8333,0.35949,0.234833,0.265871,0.707401,0.49823,0.391329,1.74937
190820,1000,1.71,1.09,1.64,0.71,1.42,0.58,0.91,43.25,29.5,43.8438,29.5892,35.5,26.8333,48.25,1.09,2.72,4.31,15.5833,15.975,16.2303,18.3141,17.9583,17.4583,17.8417,0.759998,0.419518,0.534481,0.258614,0.434588,0.451766,1.36082
190820,1100,1.02,0.66,1.2,0.51,1.09,0.53,0.45,28.75,26.6667,32.7599,23.5888,26.5,24.25,32.25,1,2.55,3.48,19.4667,19.225,19.6799,20.0055,21.225,20.1,21.875,0.460501,0.494179,0.610058,0.755738,0.366109,1.49842,0.997629
190820,1200,0.68,0.61,0.18,0.41,1.2,0.53,0.32,21.3333,21.0833,23.338,20.8386,23.5833,20.4167,27,1,2.3,3.31,22.05,21.6,22.0379,22.4886,22.9917,22.2167,24.35,0.690441,0.795945,0.905138,0.598787,0.583122,1.45621,0.529306
190820,1300,0.55,0.6,0.1,0.41,0.59,0.56,0.21,18.0833,18.6667,20.5876,22.0882,20.3333,19.75,23.6667,1,2.3,3.23,23.4583,22.825,23.2793,22.6966,24.1583,23.6917,26.3583,1.17354,0.978218,0.890871,2.05165,0.957724,1.05945,0.686938
190820,1400,0.48,0.5,0.1,0.5,0.39,0.6,0.21,14.75,16.8333,19.8373,21.8379,18.25,19.3333,21.5833,1,2.47,3.14,25.125,23.625,24.5123,23.0796,25.1833,24.85,27.7333,0.45705,0.811,0.463339,1.42961,0.440211,0.686755,0.531824
190820,1500,0.5,0.36,0.1,0.51,0.38,0.65,0.24,15,16.1667,19.2536,21.2542,18.0001,19.5,23.5044,1.04,2.8,2.81,25.6583,23.8917,24.7786,23.2315,25.4833,24.7333,27.3544,0.563959,0.61829,0.674622,1.18601,0.483002,1.41115,1.52452
190820,1600,0.52,0.39,0.1,0.39,0.28,0.47,0.27,15.9167,17.3373,18.5866,21.5039,17.8333,21.0833,28.9207,1,3.22,2.56,25.6583,23.879,24.8533,23.1039,25.7083,24.6667,25.4207,0.84613,0.574389,0.819823,0.809128,0.679207,1.38461,1.44208
190820,1700,0.6,0.45,0.15,0.46,0.36,0.51,0.2,21.0833,21,20.503,24.0869,21.25,23.25,33.3406,1,2.88,2.31,24.35,22.4,23.8863,21.9202,24.6917,23.6417,22.912,1.62908,1.48995,0.671263,0.298449,1.09997,2.20849,2.07326
190820,1800,0.76,0.6,0.1,0.45,0.53,0.63,0.24,25.25,28.4167,25.586,36.9232,27.5833,28.1667,49.5899,1,2.8,2.64,21.1667,19.0083,21.6027,17.3365,21.8917,20.8833,19.1783,1.23587,1.32581,1.22821,0.0636108,1.36364,1.82849,2.65438
190820,1900,0.82,0.55,0.18,0.72,0.55,0.63,0.18,36.1667,35.3392,33.1716,49.3391,37.0833,33,49.2559,1,3.47,2.39,18.6167,16.7196,19.5024,14.4097,19.575,18.8417,17.1946,1.341,0.48307,1.19317,0.194847,1.0868,0.193078,1.27421
190820,200,2.12,2.08,0.82,0.41,2.6,0.52,0.72,76.9167,67.5,66.6741,53.2537,76.4167,38.7537,62.3333,1.34,1.91,3.31,8.99167,8.09167,10.1259,10.1926,9.99165,12.1342,12.575,0.466472,0.527917,0.524564,0.556292,0.263808,0.605195,2.03978
190820,2000,0.81,1.08,0.2,0.92,0.67,0.84,0.21,44.6667,42.25,37.921,48.0051,45.8333,37.75,53.5884,1,4.05,2.31,17.225,14.5417,18.2105,14.3846,17.4917,17.1417,14.7846,1.15162,0.675581,0.649632,0.488116,0.53044,0.350247,0.80805
190820,2100,0.71,1.4,0.48,0.7,0.93,0.88,0.17,46.9167,50.1667,44.6703,48.8376,55.4167,42.8377,56.6711,1,3.55,2.31,16.1917,12.2,16.7518,13.1928,14.6917,15.4344,13.4261,1.82786,0.25273,0.65236,0.536515,0.298311,0.644115,0.71235
190820,2200,0.69,1.64,0.28,0.74,0.89,1.26,0.13,48.0833,56.25,49.2529,53.2536,58.8333,48.087,60.2537,1,4.05,2.31,14.8,10.75,15.3757,11.5592,13.8667,13.9259,11.8592,1.75711,0.148654,0.818635,0.38526,0.315407,0.327047,1.27797
190820,2300,0.55,0.98,0.1,0.7,0.56,1.25,0.11,44.5,56.1667,44.5023,54.7529,51.6667,53.2529,70.2559,1,4.05,2.31,13.7417,10.3833,14.6089,11.1007,13.65,12.8507,10.684,2.08038,0.42569,0.895387,0.723809,0.416624,0.495675,0.9291
190820,300,1.87,1.85,1.43,0.76,2.55,0.37,0.83,76.6667,65.9167,70.8391,52.9196,79,37.0029,67.4226,1.26,2.05,3.31,8.73334,7.9,9.56737,10.209,9.7,11.5257,11.534,0.609454,0.483874,0.439115,1.11961,0.23885,0.236432,1.87017
190820,400,1.72,1.64,0.76,0.45,2.58,0.41,0.68,79.5833,70.25,71.5876,50.4189,81.0833,39.2522,70.2544,1.11,1.88,3.23,7.94167,7.075,9.15051,10.2338,9.29167,11.1588,10.8672,0.110286,0.103001,0.249852,0.469769,0.439172,0.366366,1.13137
190820,500,1.61,1.52,0.61,0.31,2.54,0.41,0.77,78.5833,68.3333,65.8362,48.1682,77.3362,39.1682,70.7529,1.07,1.97,3.31,8.29166,7.425,9.80034,10.8336,9.567,11.2003,10.4586,0.480624,0.333845,0.251558,1.40557,0.155582,0.196879,0.787582
190820,600,1.36,1.67,1.38,0.66,2.42,0.69,0.92,77.75,71.5833,64.5847,43.084,81.75,41.7507,73.0847,1.09,2.22,3.31,7.79167,6.75,9.60017,11.4169,8.825,10.9919,10.1919,0.149002,0.190614,0.2481,0.441838,0.148337,1.11418,1.78166
190820,700,2.29,2.95,1.15,0.95,2.58,1.87,0.76,80.3333,71.5,60.75,54.0833,81.25,40.9167,73.25,1.57,3.22,3.31,7.63333,6.94167,10.2417,9.76668,9.10001,11.05,9.80833,0.209591,0.33385,0.317977,0.28735,0.566025,0.432378,0.420024
190820,800,2.54,3.99,1.48,0.96,2.59,2.67,0.98,75.5833,65.4167,56.762,55.5132,72.4167,42.9305,72.9167,2.25,3.97,3.48,9.01668,8.77499,11.5447,11.0366,11.0083,12.0452,10.6583,0.0719802,0.275818,0.117495,0.37555,0.238205,0.555276,1.46433
190820,900,2.29,2.13,1.97,0.92,2.09,0.84,0.93,55.0833,41.5833,52.2612,40.8458,49.6667,30.3399,61.4167,1.92,2.8,3.73,13.6167,13.2083,13.8195,15.6531,15.4083,15.1116,13.2583,0.15115,0.302646,0.586956,0.374799,0.382528,0.595479,1.95652
190821,0,0.49,0.56,0.1,0.18,0.48,0.63,0.11,44.4167,59.5,41.0016,51.7522,49.4167,56.0855,82.0044,1,3.22,2.31,12.4667,8.80833,13.4921,11.2672,12.5917,11.4505,9.04222,0.751785,0.366092,0.643823,0.156526,0.752822,0.160703,0.62527
190821,100,0.55,0.58,0.1,0.38,0.54,0.56,0.11,48.5833,63.9182,46.9178,58.9182,52.0833,60.6682,90.4197,1,2.8,2.31,10.7333,7.50018,11.8503,9.7587,11.3333,9.89204,8.01704,0.262864,0.219049,0.0359342,0.431976,0.232607,0.146693,0.0577919
190821,1000,1.06,0.32,0.37,1.16,1.41,0.3,0.16,49.0002,60.176,48.6749,47.0925,53.25,63.3333,74.6667,1.24,3.13,2.31,13.525,12.0523,13.7188,12.944,14.05,12.8,11.825,1.04428,0.870808,0.770242,0.103906,0.30598,1.34357,0.505164
190821,1100,0.96,0.2,0.17,1.18,0.9,0.26,0.18,47.4167,55.6752,45.7576,44.2585,54.6667,61.9167,68.9167,1.02,3.97,2.31,15.1083,13.5104,14.8936,13.8438,15.2917,13.5917,12.9417,0.627109,0.824667,1.09473,0.439905,0.690663,0.94524,0.533978
190821,1200,0.89,0.28,0.1,0.44,0.99,0.35,0.19,49,56.5911,46.8403,43.8411,52.25,60.9167,64.3333,1,3.63,2.31,15.4167,13.3103,15.31,14.6352,15.8917,14.1333,13.925,0.908514,1.11671,0.520118,0.522944,0.0991412,1.46508,0.847515
190821,1300,0.66,0.28,0.1,0.58,0.86,0.29,0.16,45.5833,54.2571,50.7563,43.8403,53.4167,63.4167,56.6739,1,3.22,2.31,15.7833,13.6685,15.4107,15.0184,16.0333,13.9333,15.5435,0.943374,0.554345,0.627622,0.396468,0.984442,1.12953,0.644114
190821,1400,0.66,0.3,0.1,0.53,0.79,0.31,0.15,44,55.5063,50.5891,45.9167,54,62.5833,57.7565,1.02,3.13,2.31,15.9833,13.5599,15.5014,14.5083,15.9,14.0833,15.6849,1.30229,1.33902,0.82999,1.12909,1.22668,1.58216,0.794737
190821,1500,0.67,0.26,0.1,0.36,0.76,0.33,0.21,52.5,61.589,55.0887,53.8389,59.4167,67.4167,59.5057,1.11,2.88,2.31,15.0583,12.4681,14.843,13.6347,15.325,13.375,15.3105,2.07864,2.31655,1.21285,1.07771,1.29503,1.35097,0.531888
190821,1600,0.72,0.26,0.1,0.38,0.88,0.41,0.26,58.25,64.0099,59.838,64.3433,63.5833,64.9167,61.5883,1,2.8,2.31,14.8083,11.7762,14.6262,12.6846,14.9833,13.6583,15.4012,1.17143,1.22846,1.01988,0.535025,0.582738,0.188471,0.562422
190821,1700,0.82,0.6,0.13,0.88,0.98,0.55,0.25,62,65.0917,60.8374,66.4253,63.9167,67.5918,64.5918,1.07,2.8,2.31,14.1,11.6844,14.3177,12.5928,14.6833,13.2261,15.1261,1.26117,0.765826,0.641456,0.802699,0.386154,1.16339,0.476548
190821,1800,0.89,0.58,0.12,0.88,0.88,0.53,0.24,64.0071,66.0071,65.3401,64.2571,67.9167,70.0076,71.7571,1,2.8,2.31,13.4009,11.3342,13.3009,12.3759,13.6,12.5176,13.3009,0.70987,0.423336,0.876958,0.555051,0.361722,0.246384,0.364927
190821,1900,1.36,1.11,0.12,1.01,1.24,0.74,0.33,67.1726,67.7559,66.3389,71.3391,69.3333,70.0891,77.3391,1.15,2.88,2.31,12.5924,10.8257,13.1674,11.3257,13.6083,12.534,11.9007,0.0848278,0.470012,0.972758,0.0564414,0.977249,0.881234,0.0993445
190821,200,0.62,0.61,0.1,0.54,0.51,0.56,0.16,53.5007,64.6667,52.3339,63.7507,57.5,62.834,91.4182,1.03,2.69,2.31,9.53351,7.15833,10.9418,8.49185,9.65833,9.45018,7.91676,0.43424,0.357057,0.12807,0.250697,0.111058,0.765667,0.854147
190821,2000,2.1,1.65,0.28,1.16,1.45,1.3,0.32,70.75,70.5044,69.0875,71.9211,69.4167,73.3376,81.2544,1.26,2.97,2.31,11.7583,10.3089,12.4338,11.1588,13.1917,11.7589,11.3755,0.549574,0.320212,0.315244,0.684342,0.249873,0.157556,0.429876
190821,2100,2.49,1.89,1.29,1.31,1.31,1.5,0.56,73.9167,74.5862,71.2528,70.7529,74.4167,76.0029,79.9197,1.51,3.3,2.31,11.275,9.30037,11.9503,10.7921,11.6833,11.1504,11.4671,0.425915,0.363714,0.408422,0.393824,0.0921266,0.431664,1.35406
190821,2200,1.97,2.48,0.78,1,1.23,2.15,0.62,75.6667,77.6682,72.9182,73.8347,79.5,79.0015,83.9106,1.67,3.63,2.31,10.925,8.66685,11.4919,9.95851,10.6667,10.5752,10.1752,0.0924429,0.351257,0.210826,0.149374,0.197716,0.0380331,0.582585
190821,2300,2.37,1.79,0.92,0.96,1.63,1.45,0.89,80.25,80.5,73.1667,79.75,83,81,88.3333,1.34,3.13,2.48,9.59167,7.63333,11.5333,8.125,9.77499,9.79167,8.74167,0.954668,0.811614,0.721645,0.166422,0.29716,0.777595,0.0815402
190821,300,0.65,0.67,0.1,0.32,0.62,0.33,0.12,59.4167,66.0833,54.4167,63.5833,59.0833,61.75,86.8333,1,2.47,2.31,8.50833,6.91667,10.2333,8.68333,9.22501,9.47501,8.2,0.0524869,0.444268,0.411397,0.878034,0.0151968,0.900966,1.32881
190821,400,0.75,0.75,0.18,0.68,0.64,0.28,0.15,63.0833,69.5833,57.762,58.0137,61,61.9304,87.2776,1,2.3,2.31,7.95,6.15833,9.29463,9.15335,8.48334,9.24506,7.24338,0.429836,0.507401,0.601065,1.23017,0.118671,1.09748,0.410958
190821,500,0.76,0.71,0.1,0.38,0.81,0.3,0.19,66.6667,71.1667,58.5114,62.1796,68.5162,60.8463,89.2761,1,2.13,2.31,7.24167,5.85833,9.22783,8.05319,8.01035,9.41154,6.77662,0.271972,0.147888,0.123223,0.548772,0.175894,0.773759,0.243817
190821,600,0.98,0.85,0.35,0.38,1.16,0.46,0.13,67.4167,69.8333,60.0942,61.8455,68.4167,57.7623,90.6079,1.02,2.55,2.31,7.49167,6.23333,9.19437,8.33635,8.45,10.0948,6.69321,0.277709,0.388412,0.114329,0.281299,0.273705,0.88051,0.385074
190821,700,1.64,1.63,1.24,0.89,1.71,1.43,0.36,66.3333,69.5,57.927,59.6781,70.0833,61.2615,85.1899,1.22,3.47,2.31,8.10001,6.6,10.0276,9.16119,9.31667,9.81122,7.86812,0.494039,0.349382,0.29959,1.01655,0.454066,0.207783,1.0524
190821,800,2.01,1.51,1.26,0.47,1.94,0.65,0.4,62.4167,63.8333,54.8429,55.844,64.25,64.2716,85.3333,1.22,2.97,2.48,9.325,8.28333,10.6441,10.161,10.45,10.2194,8.33333,0.18235,0.377712,0.191346,0.597834,0.335318,0.223017,0.466085
190821,900,1.72,0.77,1.39,0.84,1.85,0.45,0.24,54.8333,61.6767,55.2589,54.5833,58.5833,66,83,1.51,3.38,2.31,11.4667,10.1108,11.4689,11.1167,12.2583,11.3917,9.85834,0.691775,0.76495,0.260857,0.154706,0.529509,0.491669,0.602903
190822,0,2.32,0.77,0.92,0.44,2.1,0.9,0.92,83.6667,80.8606,76.6086,75.5271,83.9093,83.0275,90.1667,1.04,2.55,2.64,8.21667,6.70169,10.6198,8.31169,9.70001,8.67839,8.36667,0.144194,0.601841,0.666579,1.24433,0.68993,0.793797,0.662841
190822,100,2.41,1.03,0.84,0.38,1.86,0.53,0.78,86.3333,85.0259,80.1909,68.6925,85.8334,83.5259,89.75,1,2.58,2.75,7.18333,5.46827,9.26132,7.79327,8.85002,8.21988,8.28333,0.259436,0.546537,0.21347,0.83918,0.360595,0.842813,1.27725
190822,1000,1.07,0.99,0.14,0.65,1.56,0.21,0.96,50,42.1732,49.2562,31.5033,46.8334,42.8333,52.0833,1.02,2.8,4.81,15.3417,15.9933,15.7766,18.07,18.1667,16.675,17.8,0.335077,0.545555,0.572959,0.243226,0.209188,1.16534,2.04205
190822,1100,0.99,0.66,0.22,0.75,1.43,0.53,0.51,37.5,28.1667,36.9222,22.2529,36.8334,29.25,40.5,1,2.63,3.81,19.2583,19.7667,19.9194,22.3612,20.8417,20.55,20.7917,0.418936,0.404729,0.542334,0.207282,0.298412,0.673576,2.40889
190822,1200,0.97,0.44,0.18,0.81,1.09,0.53,0.5,28.25,20,26.2524,21.7525,26.9167,22.6667,34,1,3.05,3.39,22.4333,23.0083,23.4691,23.9108,23.725,24.525,24.1917,0.541581,0.701296,1.04671,1.1215,0.502793,1.51725,1.68487
190822,1300,0.93,0.44,0.15,0.81,0.95,0.45,0.44,22.75,17.5,23.5,21.0022,23.5833,16.0855,30.1667,1,2.72,3.31,25.0917,25.6833,25.0833,24.3522,25.675,27.5855,26.5083,0.125485,1.34043,0.671877,1.76671,0.676038,1.6548,1.47935
190822,1400,0.86,0.56,0.14,0.76,0.8,0.45,0.32,18.5833,18.1667,21.335,18.4185,20.75,22.1667,22.1667,1,2.97,3.64,27.2917,26.3083,26.6267,25.5518,27.3833,26.8167,29.75,0.456915,1.6363,0.76201,1.42662,0.645081,2.50575,0.84521
190822,1500,0.71,0.54,0.11,0.76,0.65,0.46,0.14,16.0833,18.5,18.418,17.0847,17.8333,21.25,16.0015,1,4.3,3.73,28.2,27.0667,28.0764,26.4847,28.8,27.2417,31.6265,0.538172,0.896336,0.486518,1.00375,0.25534,1.81051,0.673941
190822,1600,0.67,0.39,0.11,0.76,0.66,0.27,0.15,14.75,16.3344,18.4177,17.2511,17.4167,17.7511,16.9178,1.42,3.55,3.31,28.4167,26.2594,27.7677,26.7094,29.0167,27.5011,30.5594,0.743995,1.38314,0.985548,0.940411,0.647994,2.09834,0.532401
190822,1700,0.78,0.5,0.2,0.76,0.7,0.46,0.21,19.5833,17.4167,20.334,23.084,22.0833,18.7507,29.7507,1,3.13,2.98,26.25,24.1417,25.8007,24.0257,26.5417,25.2507,26.059,1.33284,1.1773,0.385687,0.615953,0.728259,1.4105,1.78853
190822,1800,1.51,0.67,1.77,0.82,0.81,0.65,0.21,27.3333,27.0833,27.6671,39.0007,29.5,24.0833,38.834,1.02,3.3,2.31,22.25,20.3,22.5671,18.2913,22.9167,22.0583,22.9671,0.499779,0.360417,0.424468,0.25919,0.644599,0.331568,1.67931
190822,1900,1.24,1.4,1.43,0.87,0.85,0.74,0.23,34.5833,37,31.9167,42,36.8333,33,44.75,1.04,3.63,2.31,20.725,17.2333,21.65,16.6167,20.7917,19.55,20.775,1.27404,0.168833,0.929626,0.785659,0.469719,0.257224,0.888134
190822,200,2.4,0.85,1.07,0.4,1.91,0.53,0.58,87.8333,86.1156,82.8562,68.1077,90.5834,83.1078,88.4167,1,2.13,2.31,6.49167,5.18484,8.29451,7.25984,7.33334,7.69319,7.95,0.339034,0.744796,0.71892,1.266,0.156674,0.924866,1.07701
