FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
010418;1500;1;;;
010418;1600;0,9;;;
010418;1700;1,1;;;
010418;1800;1,9;;;
010418;1900;4,39999;;;
010418;2000;7,8;;;
010418;2100;8,7;;;
010418;2200;10,4;;;
010418;2300;8,39998;;;
010419;0000;7,5;;;
010419;0100;6,3;;;
010419;0200;4,7;;;
010419;0300;2,8;;;
010419;0400;3,1;;;
010419;0500;3,5;;;
010419;0600;3,8;;;
010419;0700;5,39999;;;
010419;0800;5,1;;;
010419;0900;4;;;
010419;1000;2,9;;;
010419;1100;1,8;;;
010419;1200;1,3;;;
010419;1300;1,3;;;
010419;1400;1,1;;;
010419;1500;1,2;;;
010419;1600;1,1;;;
010419;1700;1;;;
010419;1800;1,5;;;
010419;1900;2,2;;;
010419;2000;4,3;;;
010419;2100;4,39999;;;
010419;2200;3;;;
010419;2300;3,5;;;
010420;0000;4;;;
010420;0100;4;;;
010420;0200;3,6;;;
010420;0300;3,2;;;
010420;0400;3;;;
010420;0500;3,5;;;
010420;0600;3,6;;;
010420;0700;3,9;;;
010420;0800;4,7;;;
010420;0900;2,3;;;
010420;1000;1,2;;;
010420;1100;1,2;;;
010420;1200;1,1;;;
010420;1300;1,2;;;
010420;1400;1,1;;;
010420;1500;1;;;
010420;1600;1,1;;;
010420;1700;1;;;
010420;1800;1,7;;;
010420;1900;2,5;;;
010420;2000;2,6;;;
010420;2100;2,3;;;
010420;2200;1,8;;;
010420;2300;1,5;;;
010421;0000;1,5;;;
010421;0100;1,9;;;
010421;0200;2,3;;;
010421;0300;2,3;;;
010421;0400;2,7;;;
010421;0500;2,8;;;
010421;0600;3,1;;;
010421;0700;2,9;;;
010421;0800;2,6;;;
010421;0900;2,3;;;
010421;1000;1,6;;;
010421;1100;1,4;;;
010421;1200;1,3;;;
010421;1300;1,2;;;
010421;1400;1,1;;;
010421;1500;1;;;
010421;1600;1,1;;;
010421;1700;1,5;;;
010421;1800;1,5;;;
010421;1900;1,4;;;
010421;2000;2,3;;;
010421;2100;2,7;;;
010421;2200;4;;;
010421;2300;4,7;;;
010422;0000;3,2;;;
010422;0100;2,3;;;
010422;0200;2,8;;;
010422;0300;2,5;;;
010422;0400;1,7;;;
010422;0500;1,6;;;
010422;0600;1,8;;;
010422;0700;1,8;;;
010422;0800;1,4;;;
010422;0900;1,2;;;
010422;1000;1,1;;;
010422;1100;1,2;;;
010422;1200;1,3;;;
010422;1300;1,3;;;
010422;1400;1,4;;;
010422;1500;1,9;;;
010422;1600;2;;;
010422;1700;1,7;;;
010422;1800;1,2;;;
010422;1900;1,4;;;
010422;2000;2,1;;;
010422;2100;2,3;;;
010422;2200;1,9;;;
010422;2300;2,1;;;
010423;0000;1,2;;;
010423;0100;0,9;;;
010423;0200;0,799997;;;
010423;0300;0,799997;;;
010423;0400;0,799997;;;
010423;0500;0,9;;;
010423;0600;1,1;;;
010423;0700;1,9;;;
010423;0800;1,4;;;
010423;0900;1,1;;;
010423;1000;0,9;;;
010423;1100;1;;;
010423;1200;1,1;;;
010423;1300;1,2;;;
010423;1400;1,1;;;
010423;1500;1;;;
010423;1600;1;;;
010423;1700;1,1;;;
010423;1800;1,4;;;
010423;1900;1,6;;;
010423;2000;1,8;;;
010423;2100;1,8;;;
010423;2200;1,9;;;
010423;2300;2,6;;;
010424;0000;2,9;;;
010424;0100;3,1;;;
010424;0200;2,9;;;
010424;0300;3;;;
010424;0400;2,6;;;
010424;0500;2,2;;;
010424;0600;3,2;;;
010424;0700;4,3;;;
010424;0800;4,89999;;;
010424;0900;2,7;;;
010424;1000;2,4;;;
010424;1100;1,5;;;
010424;1200;1,1;;;
010424;1300;1,2;;;
010424;1400;1,2;;;
010424;1500;1,2;;;
010424;1600;1,1;;;
010424;1700;1,2;;;
010424;1800;2;;;
010424;1900;2,9;;;
010424;2000;4,3;;;
010424;2100;6,1;;;
010424;2200;7,39999;;;
010424;2300;8,09998;;;
010425;0000;7,3;;;
010425;0100;6,7;;;
010425;0200;6,7;;;
010425;0300;6,7;;;
010425;0400;6,3;;;
010425;0500;6;;;
010425;0600;6;;;
010425;0700;7,5;;;
010425;0800;7,6;;;
010425;0900;3,2;;;
010425;1000;3,1;;;
010425;1100;2,4;;;
010425;1200;1,9;;;
010425;1300;1,3;;;
010425;1400;1,1;;;
010425;1500;1;;;
010425;1600;1;;;
010425;1700;1,1;;;
010425;1800;1,4;;;
010425;1900;1,6;;;
010425;2000;2,2;;;
010425;2100;3,6;;;
010425;2200;3;;;
010425;2300;5,3;;;
010426;0000;3,1;;;
010426;0100;1,4;;;
010426;0200;1,2;;;
010426;0300;1,2;;;
010426;0400;1,3;;;
010426;0500;1,5;;;
010426;0600;2,2;;;
010426;0700;3,2;;;
010426;0800;4,3;;;
010426;0900;2,2;;;
010426;1000;1,8;;;
010426;1100;1,7;;;
010426;1200;1,4;;;
010426;1300;1,2;;;
010426;1400;1,1;;;
010426;1500;1;;;
010426;1600;1,1;;;
010426;1700;1,2;;;
010426;1800;1,4;;;
010426;1900;1,7;;;
010426;2000;1,9;;;
010426;2100;1,7;;;
010426;2200;2,3;;;
010426;2300;2,7;;;
010427;0000;1,8;;;
010427;0100;1,7;;;
010427;0200;2;;;
010427;0300;2,1;;;
010427;0400;2;;;
010427;0500;1,8;;;
010427;0600;1,9;;;
010427;0700;3,5;;;
010427;0800;3,6;;;
010427;0900;1,9;;;
010427;1000;1,6;;;
010427;1100;1,3;;;
010427;1200;1,1;;;
010427;1300;1,2;;;
010427;1400;;;;
010427;1500;1,1;;;
010427;1600;1;;;
010427;1700;1;;;
010427;1800;1,2;;;
010427;1900;1,4;;;
010427;2000;1,5;;;
010427;2100;1,7;;;
010427;2200;1,9;;;
010427;2300;1,3;;;
010428;0000;1,1;;;
010428;0100;1;;;
010428;0200;1;;;
010428;0300;0,9;;;
010428;0400;0,9;;;
010428;0500;0,9;;;
010428;0600;1;;;
010428;0700;1;;;
010428;0800;1,1;;;
010428;0900;1,1;;;
010428;1000;1;;;
010428;1100;1;;;
010428;1200;1;;;
010428;1300;1,1;;;
010428;1400;1,1;;;
010428;1500;1;;;
010428;1600;1;;;
010428;1700;1,1;;;
010428;1800;1,3;;;
010428;1900;1,5;;;
010428;2000;1,7;;;
010428;2100;1,7;;;
010428;2200;1,9;;;
010428;2300;2,6;;;
010429;0000;3,6;;;
010429;0100;3,1;;;
010429;0200;3,7;;;
010429;0300;2,7;;;
010429;0400;2,5;;;
010429;0500;3,2;;;
010429;0600;4;;;
010429;0700;4,7;;;
010429;0800;3,5;;;
010429;0900;2,4;;;
010429;1000;1,4;;;
010429;1100;1,3;;;
010429;1200;1,2;;;
010429;1300;1,2;;;
010429;1400;1,2;;;
010429;1500;1,1;;;
010429;1600;1,1;;;
010429;1700;1,1;;;
010429;1800;1,4;;;
010429;1900;1,5;;;
010429;2000;1,6;;;
010429;2100;2,3;;;
010429;2200;4,2;;;
010429;2300;5,8;;;
010430;0000;4,8;;;
010430;0100;3,1;;;
010430;0200;2,8;;;
010430;0300;2,6;;;
010430;0400;3,1;;;
010430;0500;3;;;
010430;0600;3,9;;;
010430;0700;4;;;
010430;0800;3,6;;;
010430;0900;2,1;;;
010430;1000;1,2;;;
010430;1100;1,1;;;
010430;1200;1,1;;;
010430;1300;1,1;;;
010430;1400;1,1;;;
010430;1500;1,1;;;
010430;1600;1,1;;;
010430;1700;1;;;
010430;1800;1,2;;;
010430;1900;1,4;;;
010430;2000;1,4;;;
010430;2100;1,3;;;
010430;2200;1,3;;;
010430;2300;1,2;;;
010501;0000;1,7;;;
010501;0100;1,5;;;
010501;0200;1,3;;;
010501;0300;1,7;;;
010501;0400;1,9;;;
010501;0500;2,1;;;
010501;0600;2;;;
010501;0700;1,8;;;
010501;0800;1,4;;;
010501;0900;1,5;;;
010501;1000;1,2;;;
010501;1100;1,2;;;
010501;1200;1,2;;;
010501;1300;1,1;;;
010501;1400;1,2;;;
010501;1500;1,3;;;
010501;1600;1,2;;;
010501;1700;1,5;;;
010501;1800;2,9;;;
010501;1900;6,5;;;
010501;2000;8,59998;;;
010501;2100;11,5;;;
010501;2200;13,1;;;
010501;2300;12,1;;;
010502;0000;8,89998;;;
010502;0100;8,89998;;;
010502;0200;4,6;;;
010502;0300;4,8;;;
010502;0400;5,39999;;;
010502;0500;5,3;;;
010502;0600;5,6;;;
010502;0700;7,3;;;
010502;0800;6,6;;;
010502;0900;3,6;;;
010502;1000;2,6;;;
010502;1100;2;;;
010502;1200;1,6;;;
010502;1300;1,3;;;
010502;1400;1,4;;;
010502;1500;1,4;;;
010502;1600;1,2;;;
010502;1700;1,4;;;
010502;1800;2,7;;;
010502;1900;3,5;;;
010502;2000;3,2;;;
010502;2100;3,9;;;
010502;2200;4,6;;;
010502;2300;6,39999;;;
010503;0000;7,2;;;
010503;0100;6,5;;;
010503;0200;6,1;;;
010503;0300;5,6;;;
010503;0400;5,3;;;
010503;0500;5,3;;;
010503;0600;5,39999;;;
010503;0700;5,7;;;
010503;0800;6;;;
010503;0900;3;;;
010503;1000;1,5;;;
010503;1100;1,4;;;
010503;1200;1,4;;;
010503;1300;1,3;;;
010503;1400;1,3;;;
010503;1500;1,4;;;
010503;1600;1,3;;;
010503;1700;1,6;;;
010503;1800;3,2;;;
010503;1900;6,3;;;
010503;2000;8,89998;;;
010503;2100;10,7;;;
010503;2200;13,2;;;
010503;2300;14,6;;;
010504;0000;14,3;;;
010504;0100;12,9;;;
010504;0200;12,6;;;
010504;0300;11,9;;;
010504;0400;10,8;;;
010504;0500;8,7;;;
010504;0600;9,09998;;;
010504;0700;11;;;
010504;0800;8,79999;;;
010504;0900;4,5;;;
010504;1000;2;;;
010504;1100;1,6;;;
010504;1200;1,5;;;
010504;1300;1,2;;;
010504;1400;1,2;;;
010504;1500;1,2;;;
010504;1600;1,2;;;
010504;1700;1,3;;;
010504;1800;1,5;;;
010504;1900;1,7;;;
010504;2000;2,1;;;
010504;2100;2,4;;;
010504;2200;2,7;;;
010504;2300;2;;;
010505;0000;2,2;;;
010505;0100;1,6;;;
010505;0200;1,5;;;
010505;0300;1,8;;;
010505;0400;1,2;;;
010505;0500;1,1;;;
010505;0600;1,1;;;
010505;0700;1,2;;;
010505;0800;1,5;;;
010505;0900;1,6;;;
010505;1000;1,8;;;
010505;1100;2;;;
010505;1200;2,1;;;
010505;1300;2,3;;;
010505;1400;2,5;;;
010505;1500;1,7;;;
010505;1600;1,7;;;
010505;1700;1,6;;;
010505;1800;1,8;;;
010505;1900;2;;;
010505;2000;2,9;;;
010505;2100;3,5;;;
010505;2200;3,3;;;
010505;2300;2,4;;;
010506;0000;3,7;;;
010506;0100;4,7;;;
010506;0200;5;;;
010506;0300;5;;;
010506;0400;3,8;;;
010506;0500;2,2;;;
010506;0600;2,8;;;
010506;0700;3,6;;;
010506;0800;3;;;
010506;0900;2,1;;;
010506;1000;1,9;;;
010506;1100;2,1;;;
010506;1200;2,1;;;
010506;1300;2,2;;;
010506;1400;1,9;;;
010506;1500;1,6;;;
010506;1600;1,7;;;
010506;1700;1,6;;;
010506;1800;1,6;;;
010506;1900;1,7;;;
010506;2000;1,6;;;
010506;2100;1,4;;;
010506;2200;1,3;;;
010506;2300;1,4;;;
010507;0000;1,4;;;
010507;0100;1,3;;;
010507;0200;1,3;;;
010507;0300;1,3;;;
010507;0400;1,3;;;
010507;0500;1,4;;;
010507;0600;1,6;;;
010507;0700;2;;;
010507;0800;2,4;;;
010507;0900;2;;;
010507;1000;1,6;;;
010507;1100;1,7;;;
010507;1200;1,6;;;
010507;1300;1,4;;;
010507;1400;1,4;;;
010507;1500;1,3;;;
