FECHA (YYMMDD);HORA (HHMM);;
040122;0600;13,9333;
040122;0700;15,85;
040122;0800;19,5;
040122;0900;21,3833;
040122;1000;23,0833;
040122;1100;24,4166;
040122;1200;25,8;
040122;1300;27,2583;
040122;1400;27,9583;
040122;1500;28,2166;
040122;1600;28,3666;
040122;1700;27,725;
040122;1800;25,9166;
040122;1900;23,45;
040122;2000;20,9333;
040122;2100;19,6;
040122;2200;18,7;
040122;2300;17,95;
040123;0000;17,3416;
040123;0100;16,1333;
040123;0200;15,3416;
040123;0300;15;
040123;0400;14,2833;
040123;0500;13,875;
040123;0600;13,8667;
040123;0700;15,875;
040123;0800;17,225;
040123;0900;18,8583;
040123;1000;21,05;
040123;1100;22,9417;
040123;1200;24,3167;
040123;1300;25,4916;
040123;1400;26,875;
040123;1500;27,625;
040123;1600;27,875;
040123;1700;26,7333;
040123;1800;25,3167;
040123;1900;23,425;
040123;2000;21,2583;
040123;2100;19,875;
040123;2200;18,9583;
040123;2300;18,275;
040124;0000;17,3666;
040124;0100;16,2333;
040124;0200;15,4917;
040124;0300;15,3916;
040124;0400;14,8083;
040124;0500;14,8416;
040124;0600;15,1667;
040124;0700;18,0583;
040124;0800;20,9333;
040124;0900;23,325;
040124;1000;24,85;
040124;1100;26,225;
040124;1200;27,825;
040124;1300;28,8416;
040124;1400;29,575;
040124;1500;29,3583;
040124;1600;28,675;
040124;1700;28,2833;
040124;1800;26,975;
040124;1900;24,375;
040124;2000;21,5;
040124;2100;19,9916;
040124;2200;18,9333;
040124;2300;18,275;
040125;0000;17,1416;
040125;0100;15,8416;
040125;0200;15,325;
040125;0300;15,0167;
040125;0400;14,8909;
040125;0500;14,6;
040125;0600;15,5083;
040125;0700;18,2666;
040125;0800;21,0333;
040125;0900;23,6667;
040125;1000;26;
040125;1100;26,6083;
040125;1200;27,4666;
040125;1300;28,6333;
040125;1400;29,2917;
040125;1500;29,7416;
040125;1600;29,8333;
040125;1700;28,575;
040125;1800;27,3167;
040125;1900;25,2416;
040125;2000;23,35;
040125;2100;21,7166;
040125;2200;20,4083;
040125;2300;19,9333;
040126;0000;19,0667;
040126;0100;17,9167;
040126;0200;17,175;
040126;0300;16,8583;
040126;0400;16,2666;
040126;0500;15,9083;
040126;0600;16,0333;
040126;0700;17,8833;
040126;0800;20,8916;
040126;0900;23,425;
040126;1000;25,7583;
040126;1100;26,9666;
040126;1200;28,3167;
040126;1300;29,7917;
040126;1400;30,675;
040126;1500;31,2;
040126;1600;30,3;
040126;1700;29,4166;
040126;1800;28,4;
040126;1900;26,0417;
040126;2000;23,4167;
040126;2100;22,0583;
040126;2200;21,275;
040126;2300;20,8833;
040127;0000;20,2416;
040127;0100;18,9083;
040127;0200;17,3583;
040127;0300;16,8083;
040127;0400;16,675;
040127;0500;16,4666;
040127;0600;16,9167;
040127;0700;18,5916;
040127;0800;21,4666;
040127;0900;24,6;
040127;1000;27,1416;
040127;1100;28,125;
040127;1200;29,5667;
040127;1300;30,3666;
040127;1400;31,225;
040127;1500;31,3416;
040127;1600;31,0833;
040127;1700;30,5083;
040127;1800;29,2833;
040127;1900;26,075;
040127;2000;24,0916;
040127;2100;23,325;
040127;2200;22,3167;
040127;2300;21,7583;
040128;0000;20,8416;
040128;0100;19,0333;
040128;0200;18,225;
040128;0300;17,7333;
040128;0400;17,45;
040128;0500;17,3333;
040128;0600;17,7416;
040128;0700;19,9583;
040128;0800;21,725;
040128;0900;24,1666;
040128;1000;26,8916;
040128;1100;28,5166;
040128;1200;29,5583;
040128;1300;31,15;
040128;1400;32,0166;
040128;1500;31,9666;
040128;1600;31,2666;
040128;1700;29,7083;
040128;1800;28,1416;
040128;1900;26,7083;
040128;2000;25,525;
040128;2100;24,6583;
040128;2200;23,5;
040128;2300;22,55;
040129;0000;21,625;
040129;0100;20,6583;
040129;0200;19,5916;
040129;0300;19,2666;
040129;0400;18,75;
040129;0500;18,3666;
040129;0600;18,65;
040129;0700;20,5667;
040129;0800;23,1;
040129;0900;25,7917;
040129;1000;27,5166;
040129;1100;28,2833;
040129;1200;29,9833;
040129;1300;31,125;
040129;1400;31,8;
040129;1500;32,2583;
040129;1600;31,6083;
040129;1700;30,025;
040129;1800;28,125;
040129;1900;26,2416;
040129;2000;24,7333;
040129;2100;23,6083;
040129;2200;22,2416;
040129;2300;21,4333;
040130;0000;20,6666;
040130;0100;19,875;
040130;0200;18,55;
040130;0300;17,8167;
040130;0400;17,2583;
040130;0500;16,8666;
040130;0600;16,8167;
040130;0700;18,6917;
040130;0800;20,5916;
040130;0900;22,2083;
040130;1000;24,2166;
040130;1100;26,025;
040130;1200;27,4083;
040130;1300;28,4166;
040130;1400;29,3333;
040130;1500;29,825;
040130;1600;29,425;
040130;1700;28,0333;
040130;1800;26,2833;
040130;1900;23,6166;
040130;2000;21,8916;
040130;2100;21,2166;
040130;2200;19,75;
040130;2300;19,0417;
040131;0000;18,3583;
040131;0100;17,1583;
040131;0200;15,7833;
040131;0300;15,575;
040131;0400;15,125;
040131;0500;15,0667;
040131;0600;15,775;
040131;0700;18,8416;
040131;0800;20,9;
040131;0900;23,3333;
040131;1000;24,3333;
040131;1100;25,5416;
040131;1200;27,125;
040131;1300;28,3916;
040131;1400;29,4333;
040131;1500;30,1166;
040131;1600;29,7416;
040131;1700;29,1333;
040131;1800;28,2833;
040131;1900;26,3167;
040131;2000;23,8666;
040131;2100;22,7166;
040131;2200;21,5333;
040131;2300;21,0166;
040201;0000;20,3;
040201;0100;18,5833;
040201;0200;17,1083;
040201;0300;16,7916;
040201;0400;16,3666;
040201;0500;16,175;
040201;0600;16,6;
040201;0700;18,5416;
040201;0800;21,3916;
040201;0900;24,3916;
040201;1000;25,9583;
040201;1100;27,25;
040201;1200;28,4083;
040201;1300;29,2833;
040201;1400;30,25;
040201;1500;30,125;
040201;1600;29,6667;
040201;1700;28,475;
040201;1800;26,825;
040201;1900;24,4666;
040201;2000;21,1833;
040201;2100;19,8333;
040201;2200;18,6833;
040201;2300;17,8083;
040202;0000;16,225;
040202;0100;14,7917;
040202;0200;14,3417;
040202;0300;14,1917;
040202;0400;13,5417;
040202;0500;12,8083;
040202;0600;12,6;
040202;0700;13,8167;
040202;0800;14,95;
040202;0900;17,875;
040202;1000;21,0916;
040202;1100;23,775;
040202;1200;25,9833;
040202;1300;27,5583;
040202;1400;27,9083;
040202;1500;28,1;
040202;1600;27,2917;
040202;1700;26,95;
040202;1800;25,6917;
040202;1900;23,2166;
