FECHA (YYMMDD);HORA (HHMM);;
110106;0300;67,0833;
110106;0400;68,9165;
110106;0500;70,8333;
110106;0600;66,9165;
110106;0700;57,3333;
110106;0800;50,0833;
110106;0900;45,5833;
110106;1000;40,8333;
110106;1100;37,9167;
110106;1200;31,5;
110106;1300;29,25;
110106;1400;31,9167;
110106;1500;36,5;
110106;1600;41,0833;
110106;1700;45,75;
110106;1800;53,8333;
110106;1900;63,3333;
110106;2000;71;
110106;2100;77,25;
110106;2200;80,6665;
110106;2300;82,8333;
110107;0000;84,8333;
110107;0100;86,5833;
110107;0200;88;
110107;0300;89;
110107;0400;89,9165;
110107;0500;89,4165;
110107;0600;86,5;
110107;0700;81,75;
110107;0800;74,75;
110107;0900;71;
110107;1000;69,1665;
110107;1100;62,5833;
110107;1200;54,4167;
110107;1300;45,1667;
110107;1400;42,4167;
110107;1500;42,6667;
110107;1600;43,25;
110107;1700;43,6667;
110107;1800;47,1667;
110107;1900;52,8333;
110107;2000;57,3333;
110107;2100;61,4167;
110107;2200;65,3333;
110107;2300;68,3333;
110108;0000;72,0833;
110108;0100;76,4165;
110108;0200;79,25;
110108;0300;82,6665;
110108;0400;83,75;
110108;0500;84,6665;
110108;0600;78,1665;
110108;0700;67,5;
110108;0800;61,5;
110108;0900;55,25;
110108;1000;47,5;
110108;1100;43,25;
110108;1200;37,4167;
110108;1300;33,3333;
110108;1400;29,25;
110108;1500;26,3333;
110108;1600;26,8333;
110108;1700;28,5833;
110108;1800;29,4167;
110108;1900;37,5833;
110108;2000;47,9167;
110108;2100;52,75;
110108;2200;55,0833;
110108;2300;54,5;
110109;0000;54,9167;
110109;0100;59,9167;
110109;0200;66,6665;
110109;0300;67,6665;
110109;0400;68,25;
110109;0500;69,4165;
110109;0600;68,0833;
110109;0700;58,0833;
110109;0800;48,3333;
110109;0900;40,0833;
110109;1000;38,3333;
110109;1100;34,0833;
110109;1200;29,6667;
110109;1300;27,5833;
110109;1400;28;
110109;1500;31;
110109;1600;33,75;
110109;1700;37,4167;
110109;1800;43,5;
110109;1900;46,6667;
110109;2000;50,8333;
110109;2100;56,0833;
110109;2200;62,0833;
110109;2300;66,4165;
110110;0000;68,4165;
110110;0100;76,25;
110110;0200;81,25;
110110;0300;83,4165;
110110;0400;87,75;
110110;0500;94,4165;
110110;0600;96;
110110;0700;88,8333;
110110;0800;72,75;
110110;0900;61,5;
110110;1000;50,9167;
110110;1100;42,5833;
110110;1200;37,5;
110110;1300;36,8333;
110110;1400;33,3333;
110110;1500;31,25;
110110;1600;36,5833;
110110;1700;39,3333;
110110;1800;43,6667;
110110;1900;49;
110110;2000;56,75;
110110;2100;61,8333;
110110;2200;65,4165;
110110;2300;69;
110111;0000;73,5;
110111;0100;76,4165;
110111;0200;78,8333;
110111;0300;82,5833;
110111;0400;85,5833;
110111;0500;87;
110111;0600;82,0833;
110111;0700;72,25;
110111;0800;60,3333;
110111;0900;50,5;
110111;1000;42,1667;
110111;1100;40,5;
110111;1200;37,5;
110111;1300;34,6667;
110111;1400;27,9167;
110111;1500;28,1667;
110111;1600;28,4167;
110111;1700;28,25;
110111;1800;29,3333;
110111;1900;37,6667;
110111;2000;47,8333;
110111;2100;47,6667;
110111;2200;47;
110111;2300;50,1667;
110112;0000;60,1667;
110112;0100;69,0833;
110112;0200;72,0833;
110112;0300;73,9165;
110112;0400;75,0833;
110112;0500;76,5833;
110112;0600;70,6665;
110112;0700;58,1667;
110112;0800;47,1667;
110112;0900;39,3333;
110112;1000;35,5833;
110112;1100;33,25;
110112;1200;28,8333;
110112;1300;24,9167;
110112;1400;21,25;
110112;1500;22,6667;
110112;1600;27,3333;
110112;1700;28,5833;
110112;1800;32,0833;
110112;1900;39,6667;
110112;2000;45,4167;
110112;2100;48,1667;
110112;2200;51,5;
110112;2300;53,4167;
110113;0000;56,4167;
110113;0100;62,8333;
110113;0200;71,9165;
110113;0300;74,25;
110113;0400;76,4165;
110113;0500;75,9165;
110113;0600;72,1665;
110113;0700;62,4167;
110113;0800;53,0833;
110113;0900;45,3333;
110113;1000;39,4167;
110113;1100;37,6667;
110113;1200;35,75;
110113;1300;34,4167;
110113;1400;33,9167;
110113;1500;32,75;
110113;1600;31;
110113;1700;32,6667;
110113;1800;32,8333;
110113;1900;37,5833;
110113;2000;44,9167;
110113;2100;50,5;
110113;2200;54,3333;
110113;2300;58,25;
110114;0000;60,8333;
110114;0100;64,3333;
110114;0200;70,6665;
110114;0300;75,9165;
110114;0400;78,6665;
110114;0500;78,9165;
110114;0600;74,9165;
110114;0700;61,8333;
110114;0800;50,5833;
110114;0900;44,0833;
110114;1000;39,4167;
110114;1100;37;
110114;1200;34,9167;
110114;1300;32,8333;
110114;1400;29,4167;
110114;1500;29,3333;
110114;1600;29,5833;
110114;1700;26,75;
110114;1800;25,75;
110114;1900;29,4167;
110114;2000;37,8333;
110114;2100;44,0833;
110114;2200;50,0833;
110114;2300;54,75;
110115;0000;58,1667;
110115;0100;61;
110115;0200;;
110115;0300;68,3333;
110115;0400;70,8333;
110115;0500;71,6665;
110115;0600;66,5;
110115;0700;51,4167;
110115;0800;45,4167;
110115;0900;40,4167;
110115;1000;38,4167;
110115;1100;38,5;
110115;1200;36,9167;
110115;1300;34,9167;
110115;1400;33,3333;
110115;1500;34;
110115;1600;37;
110115;1700;35,4167;
110115;1800;33,9167;
110115;1900;38,9167;
110115;2000;39,5833;
110115;2100;37,6667;
110115;2200;40;
110115;2300;40,5;
110116;0000;48,5833;
110116;0100;55,3333;
110116;0200;57,5;
110116;0300;60,0833;
110116;0400;62,1667;
110116;0500;66;
110116;0600;61;
110116;0700;47,6667;
110116;0800;47,5;
110116;0900;43,8333;
110116;1000;40,6667;
110116;1100;35,8333;
110116;1200;32,9167;
110116;1300;32,5;
110116;1400;34,5;
110116;1500;32,8333;
110116;1600;33,5;
110116;1700;34,75;
110116;1800;37,0833;
110116;1900;43,75;
110116;2000;50,5;
110116;2100;53,6667;
110116;2200;55,5;
110116;2300;58,1667;
110117;0000;61,3333;
110117;0100;63,5;
110117;0200;65,75;
110117;0300;66,75;
110117;0400;66,9165;
110117;0500;69,9165;
110117;0600;66;
110117;0700;53,1667;
110117;0800;48,6667;
110117;0900;44,5833;
110117;1000;39,25;
110117;1100;35,9167;
110117;1200;33,6667;
110117;1300;27,6667;
110117;1400;24;
110117;1500;22,3333;
110117;1600;17,1667;
110117;1700;14,1667;
110117;1800;15,8333;
110117;1900;19,4167;
110117;2000;25,8333;
110117;2100;31,6667;
110117;2200;34,1667;
110117;2300;38,5;
110118;0000;43;
110118;0100;45,6667;
110118;0200;47,6667;
110118;0300;51;
110118;0400;56,3333;
110118;0500;57,75;
110118;0600;55,3636;
110118;0700;45,1667;
110118;0800;36,75;
110118;0900;31,6667;
110118;1000;28,25;
110118;1100;25,1667;
110118;1200;24,25;
110118;1300;22,0833;
110118;1400;18,9167;
110118;1500;22,5833;
110118;1600;22,5833;
110118;1700;24,1667;
110118;1800;26,5833;
110118;1900;30,6667;
110118;2000;37,6667;
110118;2100;37,75;
110118;2200;39,0833;
110118;2300;46,9167;
110119;0000;52,4167;
110119;0100;59,5;
110119;0200;64,1665;
110119;0300;68,9165;
110119;0400;76,0833;
110119;0500;80,4165;
110119;0600;77,75;
110119;0700;67,5833;
110119;0800;56;
110119;0900;44,5;
110119;1000;35,75;
110119;1100;30,1667;
110119;1200;27;
110119;1300;22,5;
110119;1400;23,5;
110119;1500;19,0833;
110119;1600;21,1667;
110119;1700;28,8333;
110119;1800;35,9167;
110119;1900;43,1667;
110119;2000;49,25;
110119;2100;51,5833;
110119;2200;55,25;
110119;2300;56,75;
110120;0000;59,0833;
110120;0100;63,1667;
110120;0200;65,25;
110120;0300;66,4165;
110120;0400;67,8333;
110120;0500;69;
110120;0600;66,0833;
110120;0700;56,8333;
110120;0800;49,5;
110120;0900;44,9167;
110120;1000;41,8333;
110120;1100;38,6667;
110120;1200;33,5833;
110120;1300;29,5;
110120;1400;26,75;
110120;1500;25,0833;
110120;1600;26;
110120;1700;26,6667;
110120;1800;27,5;
110120;1900;34,0833;
110120;2000;34,75;
110120;2100;32,1667;
110120;2200;33,4167;
110120;2300;35,4167;
110121;0000;39,8333;
110121;0100;47,0833;
110121;0200;51,0833;
110121;0300;52,9167;
110121;0400;56,25;
110121;0500;58,75;
110121;0600;56,4167;
110121;0700;45,5833;
110121;0800;38,75;
110121;0900;32,9167;
110121;1000;28,1667;
110121;1100;26,25;
110121;1200;24,6667;
110121;1300;23,3333;
110121;1400;23,25;
110121;1500;23,5;
110121;1600;24,3333;
110121;1700;26,9167;
110121;1800;27,6667;
110121;1900;33,0833;
110121;2000;39,0833;
110121;2100;43,1667;
110121;2200;46,0833;
110121;2300;48,0833;
110122;0000;51,3333;
110122;0100;56,75;
110122;0200;60,6667;
110122;0300;62,8333;
110122;0400;64,9165;
110122;0500;66,5833;
110122;0600;63,0833;
110122;0700;49,25;
110122;0800;45,1667;
110122;0900;37,4167;
110122;1000;30,6667;
110122;1100;27,9167;
110122;1200;22,3333;
110122;1300;21,75;
110122;1400;16,75;
110122;1500;17,4167;
110122;1600;22,1667;
110122;1700;23,4167;
110122;1800;26,1667;
110122;1900;32,0833;
110122;2000;37,5833;
110122;2100;41,1667;
110122;2200;43,5833;
110122;2300;44,4444;
110123;0000;47,1667;
110123;0100;51,9167;
110123;0200;57,9167;
110123;0300;59,75;
110123;0400;61,25;
110123;0500;63,25;
110123;0600;61,25;
110123;0700;53;
110123;0800;46,6667;
110123;0900;39,3333;
110123;1000;35,9167;
110123;1100;35,25;
110123;1200;35;
110123;1300;33,9167;
110123;1400;34,9167;
110123;1500;35,5833;
110123;1600;35,25;
110123;1700;40,3333;
110123;1800;45,3333;
110123;1900;51,3333;
110123;2000;57,6667;
110123;2100;63,3333;
110123;2200;66,5833;
110123;2300;67,4165;
110124;0000;73,25;
110124;0100;76,5833;
110124;0200;77,8333;
110124;0300;81,4165;
110124;0400;83,9165;
110124;0500;88,6665;
110124;0600;94,8333;
110124;0700;91,1665;
110124;0800;84,1665;
110124;0900;75;
110124;1000;63,75;
110124;1100;56,5833;
110124;1200;50,8333;
110124;1300;45,5;
110124;1400;43,6667;
110124;1500;42,6667;
110124;1600;41,6667;
110124;1700;42;
110124;1800;44,1667;
110124;1900;48,5833;
110124;2000;53,5833;
110124;2100;59,5;
110124;2200;63,5;
110124;2300;68,5833;
110125;0000;73,4165;
110125;0100;76,8333;
110125;0200;78,1665;
110125;0300;79,6665;
110125;0400;80,3333;
110125;0500;81,5;
110125;0600;82;
110125;0700;74,5833;
110125;0800;65,9165;
110125;0900;51,6667;
110125;1000;48,9167;
110125;1100;46,9167;
110125;1200;45,5833;
110125;1300;39,6667;
110125;1400;38,75;
110125;1500;40,8333;
110125;1600;41,5833;
110125;1700;41,8333;
110125;1800;44,75;
110125;1900;54;
110125;2000;61,75;
110125;2100;65,25;
110125;2200;66,5;
110125;2300;65;
110126;0000;66,4545;
110126;0100;68,0833;
110126;0200;72,3333;
110126;0300;75,5;
110126;0400;78;
110126;0500;78,8333;
110126;0600;77,9165;
110126;0700;69,4165;
110126;0800;64,8333;
110126;0900;60,9167;
110126;1000;56,25;
110126;1100;50,75;
110126;1200;48;
110126;1300;43,8333;
110126;1400;39,8333;
110126;1500;32,25;
110126;1600;32,25;
110126;1700;33,9167;
110126;1800;37,0833;
110126;1900;48,5833;
110126;2000;56,5833;
110126;2100;63,5833;
110126;2200;66,9165;
110126;2300;69,9165;
110127;0000;73,5833;
110127;0100;78,3333;
110127;0200;80,1665;
110127;0300;80,9165;
110127;0400;82,3999;
110127;0500;84,5;
110127;0600;84,25;
