FECHA (YYMMDD);HORA (HHMM);;
040125;2100;21,725;
040125;2200;20,775;
040125;2300;20,2;
040126;0000;20,0667;
040126;0100;19,225;
040126;0200;18,1416;
040126;0300;17,8833;
040126;0400;17,4;
040126;0500;17,175;
040126;0600;17,025;
040126;0700;20,725;
040126;0800;22,0083;
040126;0900;24,1166;
040126;1000;26,4;
040126;1100;28,025;
040126;1200;29,0667;
040126;1300;30,1917;
040126;1400;31;
040126;1500;31,3916;
040126;1600;30,9083;
040126;1700;29,6;
040126;1800;27,8583;
040126;1900;25,5583;
040126;2000;23,2666;
040126;2100;22,3167;
040126;2200;21,6333;
040126;2300;21,275;
040127;0000;20,7833;
040127;0100;20,2917;
040127;0200;19,5;
040127;0300;18,5583;
040127;0400;17,8083;
040127;0500;17,5333;
040127;0600;17,325;
040127;0700;20,2416;
040127;0800;22,1;
040127;0900;24,4;
040127;1000;26,8583;
040127;1100;29,0417;
040127;1200;30,1;
040127;1300;30,8833;
040127;1400;31,2416;
040127;1500;31,5363;
040127;1600;31,5916;
040127;1700;30,375;
040127;1800;29,05;
040127;1900;26,075;
040127;2000;24,0166;
040127;2100;22,9583;
040127;2200;22,425;
040127;2300;21,925;
040128;0000;21,2583;
040128;0100;20,45;
040128;0200;19,7666;
040128;0300;18,75;
040128;0400;18,025;
040128;0500;17,5083;
040128;0600;17,7166;
040128;0700;21,1917;
040128;0800;22,9666;
040128;0900;24,9166;
040128;1000;27,4729;
040128;1100;29,5833;
040128;1200;30,4;
040128;1300;31,4916;
040128;1400;32,2583;
040128;1500;32,4;
040128;1600;31,45;
040128;1700;29,7416;
040128;1800;28,2;
040128;1900;26,4333;
040128;2000;25,2833;
040128;2100;24,5583;
040128;2200;23,875;
040128;2300;22,7666;
040129;0000;21,8333;
040129;0100;21,0833;
040129;0200;20,0833;
040129;0300;19,4417;
040129;0400;18,9333;
040129;0500;18,7416;
040129;0600;18,725;
040129;0700;20,85;
040129;0800;22,75;
040129;0900;25,2333;
040129;1000;27,7166;
040129;1100;29,65;
040129;1200;31,0833;
040129;1300;31,5583;
040129;1400;32,5583;
040129;1500;33,0166;
040129;1600;32,1083;
040129;1700;30,175;
040129;1800;28,45;
040129;1900;25,9666;
040129;2000;24,4583;
040129;2100;23,3666;
040129;2200;22,4333;
040129;2300;21,8333;
040130;0000;21,4916;
040130;0100;20,6166;
040130;0200;19,8083;
040130;0300;19,3;
040130;0400;18,775;
040130;0500;18,0833;
040130;0600;17,7583;
040130;0700;20,4916;
040130;0800;22,4333;
040130;0900;23,7833;
040130;1000;25,6083;
040130;1100;27,55;
040130;1200;28,45;
040130;1300;29,2333;
040130;1400;30,15;
040130;1500;30,1583;
040130;1600;29,7833;
040130;1700;28,5333;
040130;1800;26,3416;
040130;1900;23,5416;
040130;2000;21,475;
040130;2100;20,7;
040130;2200;19,8333;
040130;2300;19,575;
040131;0000;19,275;
040131;0100;18,35;
040131;0200;17,475;
040131;0300;16,6833;
040131;0400;16,3083;
040131;0500;15,9666;
040131;0600;16,2272;
040131;0700;19,0667;
040131;0800;20,9666;
040131;0900;22,9417;
040131;1000;24,7666;
040131;1100;26,425;
040131;1200;28,3666;
040131;1300;29,2666;
040131;1400;29,8833;
040131;1500;30,2333;
040131;1600;30,0583;
040131;1700;29,025;
040131;1800;27,8916;
040131;1900;25,9583;
040131;2000;23,8666;
040131;2100;22,625;
040131;2200;21,775;
040131;2300;21,2;
040201;0000;20,5416;
040201;0100;19,7916;
040201;0200;18,9833;
040201;0300;18,1583;
040201;0400;17,6333;
040201;0500;17,0417;
040201;0600;16,925;
040201;0700;20,6166;
040201;0800;22,8083;
040201;0900;24,6416;
040201;1000;26,9166;
040201;1100;28,5083;
040201;1200;29,4583;
040201;1300;30,2083;
040201;1400;30,6166;
040201;1500;30,475;
040201;1600;29,8583;
040201;1700;28,2916;
040201;1800;26,2;
040201;1900;23,6583;
040201;2000;21,2166;
040201;2100;20,1166;
040201;2200;20,125;
040201;2300;19,6833;
040202;0000;18,7833;
040202;0100;17,7416;
040202;0200;16,7416;
040202;0300;15,2583;
040202;0400;14,8417;
040202;0500;14,1917;
040202;0600;13,7917;
040202;0700;16,4666;
040202;0800;18,25;
040202;0900;20,1583;
040202;1000;23,125;
040202;1100;25,6333;
040202;1200;27,4272;
040202;1300;28,875;
040202;1400;28,8167;
040202;1500;28,325;
040202;1600;27,5583;
